4,18468,"{'formula': [['u', 'a', 'u', 'a', 'a', 'u', 'a', 'u'], None], 'formula_name': None, 'count': 64}"
4,18564,"{'formula': [['u', 'a', 'u', 'a', 'a', 'u', 'a', 'u'], None], 'formula_name': None, 'count': 65}"
4,18580,"{'formula': [['u', 'a', 'u', 'a', 'a', 'u', 'a', 'u'], None], 'formula_name': None, 'count': 66}"
4,24580,"{'formula': [['u', 'a', 'u', 'a', 'a', 'u', 'a', 'u'], None], 'formula_name': None, 'count': 67}"
4,24596,"{'formula': [['u', 'a', 'u', 'a', 'a', 'u', 'a', 'u'], None], 'formula_name': None, 'count': 68}"
4,24708,"{'formula': [['u', 'a', 'u', 'a', 'a', 'u', 'a', 'u'], None], 'formula_name': None, 'count': 69}"
4,24724,"{'formula': [['u', 'a', 'u', 'a', 'a', 'u', 'a', 'u'], None], 'formula_name': None, 'count': 70}"
4,25604,"{'formula': [['u', 'a', 'u', 'a', 'a', 'u', 'a', 'u'], None], 'formula_name': None, 'count': 71}"
4,25620,"{'formula': [['u', 'a', 'u', 'a', 'a', 'u', 'a', 'u'], None], 'formula_name': None, 'count': 72}"
4,25732,"{'formula': [['u', 'a', 'u', 'a', 'a', 'u', 'a', 'u'], None], 'formula_name': None, 'count': 73}"
4,25748,"{'formula': [['u', 'a', 'u', 'a', 'a', 'u', 'a', 'u'], None], 'formula_name': None, 'count': 74}"
4,26628,"{'formula': [['u', 'a', 'u', 'a', 'a', 'u', 'a', 'u'], None], 'formula_name': None, 'count': 75}"
4,26644,"{'formula': [['u', 'a', 'u', 'a', 'a', 'u', 'a', 'u'], None], 'formula_name': None, 'count': 76}"
4,26756,"{'formula': [['u', 'a', 'u', 'a', 'a', 'u', 'a', 'u'], None], 'formula_name': None, 'count': 77}"
4,26772,"{'formula': [['u', 'a', 'u', 'a', 'a', 'u', 'a', 'u'], None], 'formula_name': None, 'count': 78}"
4,32772,"{'formula': [['u', 'a', 'u', 'a', 'a', 'u', 'a', 'u'], None], 'formula_name': None, 'count': 79}"
4,32788,"{'formula': [['u', 'a', 'u', 'a', 'a', 'u', 'a', 'u'], None], 'formula_name': None, 'count': 80}"
4,32804,"{'formula': [['u', 'a', 'u', 'a', 'a', 'u', 'a', 'u'], None], 'formula_name': None, 'count': 81}"
4,32836,"{'formula': [['u', 'a', 'u', 'a', 'a', 'u', 'a', 'u'], None], 'formula_name': None, 'count': 82}"
4,32868,"{'formula': [['u', 'a', 'u', 'a', 'a', 'u', 'a', 'u'], None], 'formula_name': None, 'count': 83}"
4,33796,"{'formula': [['u', 'a', 'u', 'a', 'a', 'u', 'a', 'u'], None], 'formula_name': None, 'count': 84}"
4,33812,"{'formula': [['u', 'a', 'u', 'a', 'a', 'u', 'a', 'u'], None], 'formula_name': None, 'count': 85}"
4,33828,"{'formula': [['u', 'a', 'u', 'a', 'a', 'u', 'a', 'u'], None], 'formula_name': None, 'count': 86}"
4,33860,"{'formula': [['u', 'a', 'u', 'a', 'a', 'u', 'a', 'u'], None], 'formula_name': None, 'count': 87}"
4,33892,"{'formula': [['u', 'a', 'u', 'a', 'a', 'u', 'a', 'u'], None], 'formula_name': None, 'count': 88}"
4,34820,"{'formula': [['u', 'a', 'u', 'a', 'a', 'u', 'a', 'u'], None], 'formula_name': None, 'count': 89}"
4,34836,"{'formula': [['u', 'a', 'u', 'a', 'a', 'u', 'a', 'u'], None], 'formula_name': None, 'count': 90}"
4,34852,"{'formula': [['u', 'a', 'u', 'a', 'a', 'u', 'a', 'u'], None], 'formula_name': None, 'count': 91}"
4,34884,"{'formula': [['u', 'a', 'u', 'a', 'a', 'u', 'a', 'u'], None], 'formula_name': None, 'count': 92}"
4,34916,"{'formula': [['u', 'a', 'u', 'a', 'a', 'u', 'a', 'u'], None], 'formula_name': None, 'count': 93}"
4,36868,"{'formula': [['u', 'a', 'u', 'a', 'a', 'u', 'a', 'u'], None], 'formula_name': None, 'count': 94}"
4,36900,"{'formula': [['u', 'a', 'u', 'a', 'a', 'u', 'a', 'u'], None], 'formula_name': None, 'count': 95}"
4,36932,"{'formula': [['u', 'a', 'u', 'a', 'a', 'u', 'a', 'u'], None], 'formula_name': None, 'count': 96}"
4,36964,"{'formula': [['u', 'a', 'u', 'a', 'a', 'u', 'a', 'u'], None], 'formula_name': None, 'count': 97}"
4,37892,"{'formula': [['u', 'a', 'u', 'a', 'a', 'u', 'a', 'u'], None], 'formula_name': None, 'count': 98}"
4,37924,"{'formula': [['u', 'a', 'u', 'a', 'a', 'u', 'a', 'u'], None], 'formula_name': None, 'count': 99}"
4,37956,"{'formula': [['u', 'a', 'u', 'a', 'a', 'u', 'a', 'u'], None], 'formula_name': None, 'count': 100}"
4,37988,"{'formula': [['u', 'a', 'u', 'a', 'a', 'u', 'a', 'u'], None], 'formula_name': None, 'count': 101}"
4,38916,"{'formula': [['u', 'a', 'u', 'a', 'a', 'u', 'a', 'u'], None], 'formula_name': None, 'count': 102}"
4,38948,"{'formula': [['u', 'a', 'u', 'a', 'a', 'u', 'a', 'u'], None], 'formula_name': None, 'count': 103}"
4,38980,"{'formula': [['u', 'a', 'u', 'a', 'a', 'u', 'a', 'u'], None], 'formula_name': None, 'count': 104}"
4,39012,"{'formula': [['u', 'a', 'u', 'a', 'a', 'u', 'a', 'u'], None], 'formula_name': None, 'count': 105}"
6,6,"{'formula': [['u', 'a', 'a', 'u', 'u', 'a', 'a', 'u'], None], 'formula_name': None, 'count': 1}"
6,22,"{'formula': [['u', 'a', 'a', 'u', 'u', 'a', 'a', 'u'], None], 'formula_name': None, 'count': 2}"
6,38,"{'formula': [['u', 'a', 'a', 'u', 'u', 'a', 'a', 'u'], None], 'formula_name': None, 'count': 3}"
6,70,"{'formula': [['u', 'a', 'a', 'u', 'u', 'a', 'a', 'u'], None], 'formula_name': None, 'count': 4}"
6,102,"{'formula': [['u', 'a', 'a', 'u', 'u', 'a', 'a', 'u'], None], 'formula_name': None, 'count': 5}"
6,134,"{'formula': [['u', 'a', 'a', 'u', 'u', 'a', 'a', 'u'], None], 'formula_name': None, 'count': 6}"
6,150,"{'formula': [['u', 'a', 'a', 'u', 'u', 'a', 'a', 'u'], None], 'formula_name': None, 'count': 7}"
6,518,"{'formula': [['u', 'a', 'a', 'u', 'u', 'a', 'a', 'u'], None], 'formula_name': None, 'count': 8}"
6,534,"{'formula': [['u', 'a', 'a', 'u', 'u', 'a', 'a', 'u'], None], 'formula_name': None, 'count': 9}"
6,550,"{'formula': [['u', 'a', 'a', 'u', 'u', 'a', 'a', 'u'], None], 'formula_name': None, 'count': 10}"
6,582,"{'formula': [['u', 'a', 'a', 'u', 'u', 'a', 'a', 'u'], None], 'formula_name': None, 'count': 11}"
6,614,"{'formula': [['u', 'a', 'a', 'u', 'u', 'a', 'a', 'u'], None], 'formula_name': None, 'count': 12}"
6,646,"{'formula': [['u', 'a', 'a', 'u', 'u', 'a', 'a', 'u'], None], 'formula_name': None, 'count': 13}"
6,662,"{'formula': [['u', 'a', 'a', 'u', 'u', 'a', 'a', 'u'], None], 'formula_name': None, 'count': 14}"
6,2054,"{'formula': [['u', 'a', 'a', 'u', 'u', 'a', 'a', 'u'], None], 'formula_name': None, 'count': 15}"
6,2070,"{'formula': [['u', 'a', 'a', 'u', 'u', 'a', 'a', 'u'], None], 'formula_name': None, 'count': 16}"
6,2086,"{'formula': [['u', 'a', 'a', 'u', 'u', 'a', 'a', 'u'], None], 'formula_name': None, 'count': 17}"
6,2118,"{'formula': [['u', 'a', 'a', 'u', 'u', 'a', 'a', 'u'], None], 'formula_name': None, 'count': 18}"
6,2150,"{'formula': [['u', 'a', 'a', 'u', 'u', 'a', 'a', 'u'], None], 'formula_name': None, 'count': 19}"
6,2182,"{'formula': [['u', 'a', 'a', 'u', 'u', 'a', 'a', 'u'], None], 'formula_name': None, 'count': 20}"
6,2198,"{'formula': [['u', 'a', 'a', 'u', 'u', 'a', 'a', 'u'], None], 'formula_name': None, 'count': 21}"
6,4102,"{'formula': [['u', 'a', 'a', 'u', 'u', 'a', 'a', 'u'], None], 'formula_name': None, 'count': 22}"
6,4134,"{'formula': [['u', 'a', 'a', 'u', 'u', 'a', 'a', 'u'], None], 'formula_name': None, 'count': 23}"
6,4166,"{'formula': [['u', 'a', 'a', 'u', 'u', 'a', 'a', 'u'], None], 'formula_name': None, 'count': 24}"
6,4198,"{'formula': [['u', 'a', 'a', 'u', 'u', 'a', 'a', 'u'], None], 'formula_name': None, 'count': 25}"
6,4230,"{'formula': [['u', 'a', 'a', 'u', 'u', 'a', 'a', 'u'], None], 'formula_name': None, 'count': 26}"
6,4614,"{'formula': [['u', 'a', 'a', 'u', 'u', 'a', 'a', 'u'], None], 'formula_name': None, 'count': 27}"
6,4646,"{'formula': [['u', 'a', 'a', 'u', 'u', 'a', 'a', 'u'], None], 'formula_name': None, 'count': 28}"
6,4678,"{'formula': [['u', 'a', 'a', 'u', 'u', 'a', 'a', 'u'], None], 'formula_name': None, 'count': 29}"
6,4710,"{'formula': [['u', 'a', 'a', 'u', 'u', 'a', 'a', 'u'], None], 'formula_name': None, 'count': 30}"
6,4742,"{'formula': [['u', 'a', 'a', 'u', 'u', 'a', 'a', 'u'], None], 'formula_name': None, 'count': 31}"
6,6150,"{'formula': [['u', 'a', 'a', 'u', 'u', 'a', 'a', 'u'], None], 'formula_name': None, 'count': 32}"
6,6182,"{'formula': [['u', 'a', 'a', 'u', 'u', 'a', 'a', 'u'], None], 'formula_name': None, 'count': 33}"
6,6214,"{'formula': [['u', 'a', 'a', 'u', 'u', 'a', 'a', 'u'], None], 'formula_name': None, 'count': 34}"
6,6246,"{'formula': [['u', 'a', 'a', 'u', 'u', 'a', 'a', 'u'], None], 'formula_name': None, 'count': 35}"
6,6278,"{'formula': [['u', 'a', 'a', 'u', 'u', 'a', 'a', 'u'], None], 'formula_name': None, 'count': 36}"
6,8198,"{'formula': [['u', 'a', 'a', 'u', 'u', 'a', 'a', 'u'], None], 'formula_name': None, 'count': 37}"
6,8214,"{'formula': [['u', 'a', 'a', 'u', 'u', 'a', 'a', 'u'], None], 'formula_name': None, 'count': 38}"
6,8262,"{'formula': [['u', 'a', 'a', 'u', 'u', 'a', 'a', 'u'], None], 'formula_name': None, 'count': 39}"
6,8326,"{'formula': [['u', 'a', 'a', 'u', 'u', 'a', 'a', 'u'], None], 'formula_name': None, 'count': 40}"
6,8342,"{'formula': [['u', 'a', 'a', 'u', 'u', 'a', 'a', 'u'], None], 'formula_name': None, 'count': 41}"
6,8710,"{'formula': [['u', 'a', 'a', 'u', 'u', 'a', 'a', 'u'], None], 'formula_name': None, 'count': 42}"
6,8726,"{'formula': [['u', 'a', 'a', 'u', 'u', 'a', 'a', 'u'], None], 'formula_name': None, 'count': 43}"
6,8774,"{'formula': [['u', 'a', 'a', 'u', 'u', 'a', 'a', 'u'], None], 'formula_name': None, 'count': 44}"
6,8838,"{'formula': [['u', 'a', 'a', 'u', 'u', 'a', 'a', 'u'], None], 'formula_name': None, 'count': 45}"
6,8854,"{'formula': [['u', 'a', 'a', 'u', 'u', 'a', 'a', 'u'], None], 'formula_name': None, 'count': 46}"
6,10246,"{'formula': [['u', 'a', 'a', 'u', 'u', 'a', 'a', 'u'], None], 'formula_name': None, 'count': 47}"
6,10262,"{'formula': [['u', 'a', 'a', 'u', 'u', 'a', 'a', 'u'], None], 'formula_name': None, 'count': 48}"
6,10310,"{'formula': [['u', 'a', 'a', 'u', 'u', 'a', 'a', 'u'], None], 'formula_name': None, 'count': 49}"
6,10374,"{'formula': [['u', 'a', 'a', 'u', 'u', 'a', 'a', 'u'], None], 'formula_name': None, 'count': 50}"
6,10390,"{'formula': [['u', 'a', 'a', 'u', 'u', 'a', 'a', 'u'], None], 'formula_name': None, 'count': 51}"
6,16390,"{'formula': [['u', 'a', 'a', 'u', 'u', 'a', 'a', 'u'], None], 'formula_name': None, 'count': 52}"
6,16406,"{'formula': [['u', 'a', 'a', 'u', 'u', 'a', 'a', 'u'], None], 'formula_name': None, 'count': 53}"
6,16422,"{'formula': [['u', 'a', 'a', 'u', 'u', 'a', 'a', 'u'], None], 'formula_name': None, 'count': 54}"
6,16518,"{'formula': [['u', 'a', 'a', 'u', 'u', 'a', 'a', 'u'], None], 'formula_name': None, 'count': 55}"
6,16534,"{'formula': [['u', 'a', 'a', 'u', 'u', 'a', 'a', 'u'], None], 'formula_name': None, 'count': 56}"
6,16902,"{'formula': [['u', 'a', 'a', 'u', 'u', 'a', 'a', 'u'], None], 'formula_name': None, 'count': 57}"
6,16918,"{'formula': [['u', 'a', 'a', 'u', 'u', 'a', 'a', 'u'], None], 'formula_name': None, 'count': 58}"
6,16934,"{'formula': [['u', 'a', 'a', 'u', 'u', 'a', 'a', 'u'], None], 'formula_name': None, 'count': 59}"
6,17030,"{'formula': [['u', 'a', 'a', 'u', 'u', 'a', 'a', 'u'], None], 'formula_name': None, 'count': 60}"
6,17046,"{'formula': [['u', 'a', 'a', 'u', 'u', 'a', 'a', 'u'], None], 'formula_name': None, 'count': 61}"
6,18438,"{'formula': [['u', 'a', 'a', 'u', 'u', 'a', 'a', 'u'], None], 'formula_name': None, 'count': 62}"
6,18454,"{'formula': [['u', 'a', 'a', 'u', 'u', 'a', 'a', 'u'], None], 'formula_name': None, 'count': 63}"
6,18470,"{'formula': [['u', 'a', 'a', 'u', 'u', 'a', 'a', 'u'], None], 'formula_name': None, 'count': 64}"
6,18566,"{'formula': [['u', 'a', 'a', 'u', 'u', 'a', 'a', 'u'], None], 'formula_name': None, 'count': 65}"
6,18582,"{'formula': [['u', 'a', 'a', 'u', 'u', 'a', 'a', 'u'], None], 'formula_name': None, 'count': 66}"
6,24582,"{'formula': [['u', 'a', 'a', 'u', 'u', 'a', 'a', 'u'], None], 'formula_name': None, 'count': 67}"
6,24598,"{'formula': [['u', 'a', 'a', 'u', 'u', 'a', 'a', 'u'], None], 'formula_name': None, 'count': 68}"
6,24710,"{'formula': [['u', 'a', 'a', 'u', 'u', 'a', 'a', 'u'], None], 'formula_name': None, 'count': 69}"
6,24726,"{'formula': [['u', 'a', 'a', 'u', 'u', 'a', 'a', 'u'], None], 'formula_name': None, 'count': 70}"
6,25094,"{'formula': [['u', 'a', 'a', 'u', 'u', 'a', 'a', 'u'], None], 'formula_name': None, 'count': 71}"
6,25110,"{'formula': [['u', 'a', 'a', 'u', 'u', 'a', 'a', 'u'], None], 'formula_name': None, 'count': 72}"
6,25222,"{'formula': [['u', 'a', 'a', 'u', 'u', 'a', 'a', 'u'], None], 'formula_name': None, 'count': 73}"
6,25238,"{'formula': [['u', 'a', 'a', 'u', 'u', 'a', 'a', 'u'], None], 'formula_name': None, 'count': 74}"
6,26630,"{'formula': [['u', 'a', 'a', 'u', 'u', 'a', 'a', 'u'], None], 'formula_name': None, 'count': 75}"
